partId,bomId
22020307,-f717141:182cd385f4b:-dc5
22020307,1de44b4a:18becd1b80b:-4946
22020307,69b6f1fb:18cf89c49cb:1247
22020307,74e7027d:18870d455a2:269e
22020308,-2412e674:1888e346fd6:1788
22020308,-43d815b2:182ca31d95b:-7685
22020308,-f717141:182cd385f4b:-122f
22020308,-f717141:182cd385f4b:-dbd
22020308,1de44b4a:18becd1b80b:-493e
22020308,5a0534e6:18382c3d3fe:-6c6e
22020308,74e7027d:18870d455a2:26a6
22020309,-2412e674:1888e346fd6:178a
22020309,-43d815b2:182ca31d95b:-7683
22020309,-f717141:182cd385f4b:-122d
22020309,-f717141:182cd385f4b:-dbb
22020309,1de44b4a:18becd1b80b:-493c
22020309,74e7027d:18870d455a2:26a8
22020310,-1055dad7:1821fa248d8:-7fdb
22020310,-1ca9f155:18ba4b85e3f:648b
22020310,-2412e674:1888e346fd6:178c
22020310,-37026512:18cee4f8516:4603
22020310,-43d815b2:182ca31d95b:-7681
22020310,-f717141:182cd385f4b:-122b
22020310,-f717141:182cd385f4b:-db9
22020310,1de44b4a:18becd1b80b:-493a
22020310,69b6f1fb:18cf89c49cb:1253
22020310,74e7027d:18870d455a2:26aa
22020311,-1ca9f155:18ba4b85e3f:64ac
22020311,-2412e674:1888e346fd6:1794
22020311,-37026512:18cee4f8516:460b
22020311,-43d815b2:182ca31d95b:-7679
22020311,-f717141:182cd385f4b:-1223
22020311,-f717141:182cd385f4b:-db1
22020311,1de44b4a:18becd1b80b:-4932
22020311,69b6f1fb:18cf89c49cb:125b
22020311,74e7027d:18870d455a2:26b2
22020312,-1055dad7:1821fa248d8:-7fcc
22020312,-2412e674:1888e346fd6:17d2
22020312,-2412e674:1888e346fd6:17f2
22020312,-37026512:18cee4f8516:4694
22020312,-37026512:18cee4f8516:46b4
22020312,-43d815b2:182ca31d95b:-7636
22020312,-43d815b2:182ca31d95b:-7656
22020312,-f717141:182cd385f4b:-11b3
22020312,-f717141:182cd385f4b:-11d3
22020312,-f717141:182cd385f4b:-d36
22020312,-f717141:182cd385f4b:-d56
22020312,1de44b4a:18becd1b80b:-4885
22020312,1de44b4a:18becd1b80b:-48a5
22020312,69b6f1fb:18cf89c49cb:1295
22020312,69b6f1fb:18cf89c49cb:12b5
22020312,74e7027d:18870d455a2:26f0
22020312,74e7027d:18870d455a2:2710
22020312,7a37cc56:1922ba883b1:-50bc
22020312,7a37cc56:1922ba883b1:-50fe
22020313,-2412e674:1888e346fd6:17d8
22020313,-2412e674:1888e346fd6:17f8
22020313,-37026512:18cee4f8516:469a
22020313,-37026512:18cee4f8516:46ba
22020313,-43d815b2:182ca31d95b:-7630
22020313,-43d815b2:182ca31d95b:-7650
22020313,-f717141:182cd385f4b:-11ad
22020313,-f717141:182cd385f4b:-11cd
22020313,-f717141:182cd385f4b:-d30
22020313,-f717141:182cd385f4b:-d50
22020313,1de44b4a:18becd1b80b:-487f
22020313,1de44b4a:18becd1b80b:-489f
22020313,4843cdee:1840acc7dbd:-79b8
22020313,69b6f1fb:18cf89c49cb:129b
22020313,69b6f1fb:18cf89c49cb:12bb
22020313,74e7027d:18870d455a2:26f6
22020313,74e7027d:18870d455a2:2716
22020313,7a37cc56:1922ba883b1:-50dd
22020315,-43d815b2:182ca31d95b:50c5
22020315,-7a25748e:1828bdeb760:41e1
22020315,-7a25748e:1828bdeb760:4f1f
22020315,-7a25748e:1828bdeb760:5c5d
22020316,-43d815b2:182ca31d95b:50c7
22020316,-7a25748e:1828bdeb760:4203
22020316,-7a25748e:1828bdeb760:4f41
22020316,-7a25748e:1828bdeb760:5c7f
22020317,-43d815b2:182ca31d95b:50cb
22020317,-7a25748e:1828bdeb760:4242
22020317,-7a25748e:1828bdeb760:4f80
22020317,-7a25748e:1828bdeb760:5cbe
22020318,-3a421cc4:1885264d5f4:144d
22020318,-7feaea84:19071755c41:7ed
22020318,-f717141:182cd385f4b:-6f09
22020318,7b4ff67a:18dc9acd276:-149d
22020319,-21555d0:18720e39922:31df
22020319,-3a421cc4:1885264d5f4:14cd
22020319,-7feaea84:19071755c41:7f1
22020319,7b4ff67a:18dc9acd276:-1499
22020321,-43d815b2:182ca31d95b:1f97
22020321,-7feaea84:19097428338:55fb
22020322,-43d815b2:182ca31d95b:1f94
22020322,-5f8d2301:1833f8b3a53:-6e38
22020322,-7feaea84:19097428338:5611
22020323,-43d815b2:182ca31d95b:1f96
22020323,-5f8d2301:1833f8b3a53:-6e3a
22020323,-7feaea84:19097428338:5613
22020325,4d5a5086:1843729ccdc:-7cff
22020327,4d5a5086:1843729ccdc:-7d21
22020329,-43d815b2:182ca31d95b:-6d68
22020329,694f8dd6:1835be71a84:-7b3b
22020330,-43d815b2:182ca31d95b:7eed
22020330,-43d815b2:182ca328636:-5f56
22020330,-43d815b2:182ca328636:-637d
22020330,5a0534e6:18382c3d3fe:-1c22
22020330,5a0534e6:18382c3d3fe:d1b
22020331,-43d815b2:182ca31d95b:5cb4
22020333,-5f8d2301:1833f8b3a53:-6d53
22020334,-5f8d2301:1833f8b3a53:-6d52
22020335,-5f8d2301:1833f8b3a53:-6d54
22020338,-5f8d2301:1833f8b3a53:-6e37
22020339,-43d815b2:182ca31d95b:323d
22020339,-43d815b2:182ca31d95b:35e7
22020339,5a0534e6:18382c3d3fe:5374
22020341,4843cdee:1840acc7dbd:-237f
22020342,4843cdee:1840acc7dbd:-2380
22020343,-3e1c2386:1968172e55c:3cff
22020343,-43d815b2:182ca31d95b:-4848
22020343,-5ce2e345:185858363ff:5c0e
22020344,-3e1c2386:1968172e55c:3d07
22020344,-43d815b2:182ca31d95b:-4828
22020344,-5ce2e345:185858363ff:5c16
22020345,-3e1c2386:1968172e55c:3c96
22020345,-5ce2e345:185858363ff:5ba0
22020346,-3e1c2386:1968172e55c:3c9d
22020346,-5ce2e345:185858363ff:5ba6
22020347,-5ce2e345:185858363ff:5b99
22020348,-5ce2e345:185858363ff:58a7
22020348,4d5a5086:1843729ccdc:-71a7
22020350,-5ce2e345:185858363ff:5908
22020350,4d5a5086:1843729ccdc:-7146
22020351,-5ce2e345:185858363ff:58c4
22020351,4d5a5086:1843729ccdc:-718a
22020353,-5ce2e345:185858363ff:58f2
22020353,2a425dc5:1878dab1bce:-6f9c
22020353,4d5a5086:1843729ccdc:-715c
22020354,-5ce2e345:185858363ff:5909
22020354,4d5a5086:1843729ccdc:-7145
22020355,-2412e674:1888e346fd6:1771
22020355,-37026512:18cee4f8516:45e9
22020355,-43d815b2:182ca31d95b:-766e
22020355,1de44b4a:18becd1b80b:-4955
22020355,69b6f1fb:18cf89c49cb:1239
22020355,74e7027d:18870d455a2:268f
22020359,-37026512:18cee4f8516:45ff
22020359,69b6f1fb:18cf89c49cb:124f
22020360,-37026512:18cee4f8516:4601
22020360,69b6f1fb:18cf89c49cb:1251
22020361,-3e1c2386:1968172e55c:3c8c
22020361,-3ff3215c:19827efa12f:-1fca
22030021,-353ff5ff:18f088bdce4:-1b66
22030021,-353ff5ff:18f088bdce4:-20ff
22030021,-43d815b2:182ca3363ce:-1ab0
22030021,-43d815b2:182ca3363ce:-204f
22030021,-43d815b2:182ca3363ce:-25d7
22030021,-43d815b2:182ca3363ce:-2c1a
22030021,-43d815b2:182ca3363ce:-30d2
22030022,-353ff5ff:18f088bdce4:-1b62
22030022,-353ff5ff:18f088bdce4:-20fb
22030022,-43d815b2:182ca3363ce:-1ab5
22030022,-43d815b2:182ca3363ce:-2053
22030022,-43d815b2:182ca3363ce:-25db
22030022,-43d815b2:182ca3363ce:-2c1e
22030022,-43d815b2:182ca3363ce:-30d6
22030022,-4e85a83c:19841aeeb6c:53e3
22030022,73d2c070:18266bdb90f:-2386
22030023,-353ff5ff:18f088bdce4:-1b61
22030023,-353ff5ff:18f088bdce4:-20fa
22030023,-43d815b2:182ca3363ce:-1ab4
22030023,-43d815b2:182ca3363ce:-2052
22030023,-43d815b2:182ca3363ce:-25da
22030023,-43d815b2:182ca3363ce:-2c1d
22030023,-43d815b2:182ca3363ce:-30d5
22030023,-4e85a83c:19841aeeb6c:53f1
22030023,73d2c070:18266bdb90f:-237f
22030041,-182da9f8:18514ddc190:-432e
22030041,-21472813:1823352ac4a:-7f5c
22030041,-21555d0:1872fd9b148:-406
22030041,-3a421cc4:1884ced10b3:-6e1e
22030041,-3a421cc4:1885264d5f4:29ad
22030041,-40b10ee1:194d544d40a:2bbb
22030041,-43d815b2:182ca328636:414a
22030041,-43d815b2:182ca328636:47d8
22030041,-43d815b2:182ca328636:4e66
22030041,-43d815b2:182ca328636:54cb
22030041,-43d815b2:182ca328636:5b30
22030041,-43d815b2:182ca328636:619d
22030041,-43d815b2:182ca328636:6802
22030041,-43d815b2:182ca328636:6e68
22030041,-43d815b2:182ca328636:74d5
22030041,-43d815b2:182ca328636:7b3a
22030041,-43d815b2:182ca32f53d:-1209
22030041,-43d815b2:182ca32f53d:-182f
22030041,-43d815b2:182ca32f53d:-1e47
22030041,-43d815b2:182ca32f53d:-2461
22030041,-43d815b2:182ca32f53d:-2a7d
22030041,-43d815b2:182ca32f53d:-3091
22030041,-43d815b2:182ca32f53d:-36a5
22030041,-43d815b2:182ca32f53d:-3cb9
22030041,-43d815b2:182ca32f53d:-42d3
22030041,-43d815b2:182ca32f53d:-48f9
22030041,-43d815b2:182ca32f53d:-4f11
22030041,-43d815b2:182ca32f53d:-552b
22030041,-43d815b2:182ca32f53d:-577
22030041,-43d815b2:182ca32f53d:-5b4d
22030041,-43d815b2:182ca32f53d:-6173
22030041,-43d815b2:182ca32f53d:-678b
22030041,-43d815b2:182ca32f53d:-6db1
22030041,-43d815b2:182ca32f53d:-73e7
22030041,-43d815b2:182ca32f53d:-797d
22030041,-43d815b2:182ca32f53d:-7f07
22030041,-43d815b2:182ca32f53d:-be7
22030041,-43d815b2:182ca32f53d:12f
22030041,-43d815b2:182ca32f53d:3972
22030041,-43d815b2:182ca32f53d:7b4
22030041,-554db2bc:18df4f43de9:5964
22030041,-68e44c22:1886a8ad86d:-1af
22030041,-75dd00fe:1919305f685:-49d0
22030041,-7feaea84:19071755c41:1f22
22030041,-7feaea84:190a5ce4e70:b4f
22030041,-7feaea84:190be2ca7d3:14d3
22030041,1de44b4a:18c10de0d49:-643c
22030041,33a82007:189a9412dcb:72b3
22030041,4d5a5086:1843729ccdc:-45cf
22030041,4d5a5086:1843729ccdc:-638d
22030041,5a0534e6:18382c3d3fe:-10dc
22030041,5a0534e6:18382c3d3fe:-18a
22030041,5a0534e6:18382c3d3fe:-2136
22030041,5a0534e6:18382c3d3fe:469e
22030041,5a0534e6:18382c3d3fe:49a
22030041,69b6f1fb:18d08115911:-7b94
22030041,7f2b0cfc:192f541ab81:229
22030041,7f2b0cfc:192f541ab81:835
22030044,-353ff5ff:18f088bdce4:-1b64
22030044,-353ff5ff:18f088bdce4:-20fd
22030044,-43d815b2:182ca31d95b:-68f9
22030044,-43d815b2:182ca3363ce:-1ab1
22030044,-43d815b2:182ca3363ce:-2050
22030044,-43d815b2:182ca3363ce:-25d8
22030046,-353ff5ff:18f088bdce4:-1b67
22030046,-353ff5ff:18f088bdce4:-2100
22030046,-43d815b2:182ca3363ce:-1ab3
22030050,-353ff5ff:18f088bdce4:-1b65
22030050,-353ff5ff:18f088bdce4:-20fe
22030050,-43d815b2:182ca31d95b:-6919
22030050,-43d815b2:182ca3363ce:-1ab2
22030050,-43d815b2:182ca3363ce:-2051
22030050,-43d815b2:182ca3363ce:-25d9
22030052,-43d815b2:182ca3363ce:-2c1b
22030052,-43d815b2:182ca3363ce:-30d3
22030053,-43d815b2:182ca3363ce:-2bd9
22030053,-43d815b2:182ca3363ce:-3091
22030054,-43d815b2:182ca3363ce:-2c1c
22030054,-43d815b2:182ca3363ce:-30d4
22030066,-182da9f8:18514ddc190:-433c
22030066,-21472813:1823352ac4a:-7f5f
22030066,-21555d0:1872fd9b148:-407
22030066,-365de8a4:1834506b982:-5ee6
22030066,-365de8a4:1834506b982:-6e66
22030066,-365de8a4:1834506b982:-7760
22030066,-3a421cc4:1884ced10b3:-6e1f
22030066,-3a421cc4:1885264d5f4:29ac
22030066,-3e1c2386:1966110c081:1147
22030066,-40b10ee1:194d544d40a:2bba
22030066,-43d815b2:182ca328636:-37f8
22030066,-43d815b2:182ca328636:-3de5
22030066,-43d815b2:182ca328636:-4361
22030066,-43d815b2:182ca328636:-4845
22030066,-43d815b2:182ca328636:-4cee
22030066,-43d815b2:182ca328636:-51b9
22030066,-43d815b2:182ca328636:4149
22030066,-43d815b2:182ca328636:47d7
22030066,-43d815b2:182ca328636:4e65
22030066,-43d815b2:182ca328636:54ca
22030066,-43d815b2:182ca328636:5b2f
22030066,-43d815b2:182ca328636:619c
22030066,-43d815b2:182ca328636:6801
22030066,-43d815b2:182ca328636:6e67
22030066,-43d815b2:182ca328636:74d4
22030066,-43d815b2:182ca328636:7b39
22030066,-43d815b2:182ca32f53d:-120a
22030066,-43d815b2:182ca32f53d:-1830
22030066,-43d815b2:182ca32f53d:-1e48
22030066,-43d815b2:182ca32f53d:-2462
22030066,-43d815b2:182ca32f53d:-2a7e
22030066,-43d815b2:182ca32f53d:-3092
22030066,-43d815b2:182ca32f53d:-36a6
22030066,-43d815b2:182ca32f53d:-3cba
22030066,-43d815b2:182ca32f53d:-42d4
22030066,-43d815b2:182ca32f53d:-48fa
22030066,-43d815b2:182ca32f53d:-4f12
22030066,-43d815b2:182ca32f53d:-552c
22030066,-43d815b2:182ca32f53d:-578
22030066,-43d815b2:182ca32f53d:-5b4e
22030066,-43d815b2:182ca32f53d:-6174
22030066,-43d815b2:182ca32f53d:-678c
22030066,-43d815b2:182ca32f53d:-6db2
22030066,-43d815b2:182ca32f53d:-73e8
22030066,-43d815b2:182ca32f53d:-797e
22030066,-43d815b2:182ca32f53d:-7f08
22030066,-43d815b2:182ca32f53d:-be8
22030066,-43d815b2:182ca32f53d:12e
22030066,-43d815b2:182ca32f53d:3971
22030066,-43d815b2:182ca32f53d:7b3
22030066,-554db2bc:18df4f43de9:5963
22030066,-68e44c22:1886a8ad86d:-1b0
22030066,-75dd00fe:1919305f685:-49d1
22030066,-7feaea84:19071755c41:1f21
22030066,-7feaea84:19071755c41:24e1
22030066,-7feaea84:190a5ce4e70:b4e
22030066,-7feaea84:190be2ca7d3:14d2
22030066,-f717141:182cd385f4b:-48fe
22030066,-f717141:182cd385f4b:-60f8
22030066,1de44b4a:18c10de0d49:-643d
22030066,33a82007:189a9412dcb:72b2
22030066,4d5a5086:1843729ccdc:-45d0
22030066,4d5a5086:1843729ccdc:-638e
22030066,4dd2fe88:186a0158800:-3a81
22030066,5a0534e6:18382c3d3fe:-10dd
22030066,5a0534e6:18382c3d3fe:-18b
22030066,5a0534e6:18382c3d3fe:-2137
22030066,5a0534e6:18382c3d3fe:469d
22030066,5a0534e6:18382c3d3fe:499
22030066,69b6f1fb:18d08115911:-7b95
22030066,7268641:18e20b26aeb:-1988
22030066,7f2b0cfc:192f541ab81:228
22030066,7f2b0cfc:192f541ab81:834
22030067,-365de8a4:1834506b982:-5ee5
22030067,-365de8a4:1834506b982:-6e65
22030067,-365de8a4:1834506b982:-775f
22030067,-3e1c2386:1966110c081:1148
22030067,-43d815b2:182ca328636:-37f7
22030067,-43d815b2:182ca328636:-3de4
22030067,-43d815b2:182ca328636:-4360
22030067,-43d815b2:182ca328636:-4844
22030067,-43d815b2:182ca328636:-4ced
22030067,-43d815b2:182ca328636:-51b8
22030067,-7feaea84:19071755c41:24e2
22030067,-f717141:182cd385f4b:-48fd
22030067,-f717141:182cd385f4b:-60f7
22030067,4dd2fe88:186a0158800:-3a80
22030067,7268641:18e20b26aeb:-1987
22030069,-43d815b2:182ca328636:40a7
22030069,-43d815b2:182ca328636:4736
22030069,-43d815b2:182ca328636:4dc4
22030069,-43d815b2:182ca328636:543a
22030069,-43d815b2:182ca328636:5a9f
22030069,-43d815b2:182ca328636:610c
22030069,-43d815b2:182ca328636:6771
22030069,-43d815b2:182ca328636:6dd7
22030069,-43d815b2:182ca328636:7444
22030069,-43d815b2:182ca328636:7aa9
22030069,-68e44c22:1886a8ad86d:-251
22030069,-7feaea84:190be2ca7d3:142f
22030069,5a0534e6:18382c3d3fe:-21c8
22030078,-3e1c2386:1966110c081:1144
22030079,-3e1c2386:1966110c081:1146
22030080,-3e1c2386:1966110c081:1145
22030080,-43d815b2:182ca328636:-435f
22030080,-43d815b2:182ca328636:-4843
22030080,-43d815b2:182ca328636:-4cec
22030080,-43d815b2:182ca328636:-51b7
22030083,-365de8a4:1834506b982:-58cd
22030085,-365de8a4:1834506b982:-58cc
22030087,-365de8a4:1834506b982:-581f
22030087,-365de8a4:1834506b982:-5e3e
22030087,-365de8a4:1834506b982:-63ac
22030087,-365de8a4:1834506b982:-6895
22030087,-365de8a4:1834506b982:-6dbe
22030087,-365de8a4:1834506b982:-76b9
22030087,-3e1c2386:1966110c081:116e
22030087,-43d815b2:182ca31d95b:-6a17
22030087,-43d815b2:182ca328636:-3757
22030087,-43d815b2:182ca328636:-3d43
22030087,-43d815b2:182ca328636:-42ef
22030087,-43d815b2:182ca328636:-47d3
22030087,-43d815b2:182ca328636:-4c7b
22030087,-43d815b2:182ca328636:-5120
22030087,-7feaea84:19071755c41:2590
22030087,-f717141:182cd385f4b:-4856
22030087,-f717141:182cd385f4b:-4dc7
22030087,-f717141:182cd385f4b:-52c2
22030087,-f717141:182cd385f4b:-6050
22030087,4dd2fe88:186a0158800:-3a30
22030087,5a0534e6:18382c3d3fe:-55f9
22030087,5a0534e6:18382c3d3fe:1928
22030087,5a0534e6:18382c3d3fe:3add
22030087,7268641:18e20b26aeb:-1908
22030088,-365de8a4:1834506b982:-581e
22030088,-365de8a4:1834506b982:-5e3d
22030088,-365de8a4:1834506b982:-63ab
22030088,-365de8a4:1834506b982:-6894
22030088,-365de8a4:1834506b982:-6dbd
22030088,-365de8a4:1834506b982:-76b8
22030088,-3e1c2386:1966110c081:116f
22030088,-43d815b2:182ca31d95b:-6a16
22030088,-43d815b2:182ca328636:-3756
22030088,-43d815b2:182ca328636:-3d42
22030088,-43d815b2:182ca328636:-42ee
22030088,-43d815b2:182ca328636:-47d2
22030088,-43d815b2:182ca328636:-4c7a
22030088,-43d815b2:182ca328636:-511f
22030088,-7feaea84:19071755c41:2591
22030088,-f717141:182cd385f4b:-4855
22030088,-f717141:182cd385f4b:-4dc6
22030088,-f717141:182cd385f4b:-52c1
22030088,-f717141:182cd385f4b:-604f
22030088,4dd2fe88:186a0158800:-3a2f
22030088,5a0534e6:18382c3d3fe:-55f8
22030088,5a0534e6:18382c3d3fe:1929
22030088,5a0534e6:18382c3d3fe:3ade
22030088,7268641:18e20b26aeb:-1907
22030089,-365de8a4:1834506b982:-5815
22030090,-365de8a4:1834506b982:-5814
22030107,-3a421cc4:1884ced10b3:-6ecb
22030107,-3a421cc4:1885264d5f4:29c6
22030107,-40b10ee1:194d544d40a:2b2f
22030107,-43d815b2:182ca328636:40a8
22030107,-43d815b2:182ca328636:4737
22030107,-43d815b2:182ca328636:4dc5
22030107,-43d815b2:182ca328636:543b
22030107,-43d815b2:182ca328636:5aa0
22030107,-43d815b2:182ca328636:610d
22030107,-43d815b2:182ca328636:6772
22030107,-43d815b2:182ca328636:6dd8
22030107,-43d815b2:182ca328636:7445
22030107,-43d815b2:182ca328636:7aaa
22030107,-43d815b2:182ca32f53d:-1208
22030107,-43d815b2:182ca32f53d:-182e
22030107,-43d815b2:182ca32f53d:-1e46
22030107,-43d815b2:182ca32f53d:-2460
22030107,-43d815b2:182ca32f53d:-2a7c
22030107,-43d815b2:182ca32f53d:-3090
22030107,-43d815b2:182ca32f53d:-36a4
22030107,-43d815b2:182ca32f53d:-3cb8
22030107,-43d815b2:182ca32f53d:-42d2
22030107,-43d815b2:182ca32f53d:-48f8
22030107,-43d815b2:182ca32f53d:-4f10
22030107,-43d815b2:182ca32f53d:-552a
22030107,-43d815b2:182ca32f53d:-576
22030107,-43d815b2:182ca32f53d:-5b4c
22030107,-43d815b2:182ca32f53d:-6172
22030107,-43d815b2:182ca32f53d:-678a
22030107,-43d815b2:182ca32f53d:-6db0
22030107,-43d815b2:182ca32f53d:-73e6
22030107,-43d815b2:182ca32f53d:-79f9
22030107,-43d815b2:182ca32f53d:-7f83
22030107,-43d815b2:182ca32f53d:-be6
22030107,-43d815b2:182ca32f53d:130
22030107,-43d815b2:182ca32f53d:7b5
22030107,-554db2bc:18df4f43de9:597d
22030107,-68e44c22:1886a8ad86d:-24f
22030107,-75dd00fe:1919305f685:-49b7
22030107,-7feaea84:19071755c41:1e98
22030107,-7feaea84:190a5ce4e70:ac5
22030107,-7feaea84:190be2ca7d3:1431
22030107,-f717141:182cd385f4b:-7484
22030107,1de44b4a:18c10de0d49:-6423
22030107,33a82007:189a9412dcb:7228
22030107,4d5a5086:1843729ccdc:-464b
22030107,4d5a5086:1843729ccdc:-6409
22030107,5a0534e6:18382c3d3fe:-10db
22030107,5a0534e6:18382c3d3fe:-189
22030107,5a0534e6:18382c3d3fe:-21c7
22030107,5a0534e6:18382c3d3fe:469f
22030107,5a0534e6:18382c3d3fe:49b
22030107,69b6f1fb:18d08115911:-7c1f
22030107,7f2b0cfc:192f541ab81:196
22030107,7f2b0cfc:192f541ab81:7aa
22030111,-43d815b2:182ca328636:-2ba0
22030111,-43d815b2:182ca328636:-3140
22030111,-5f8d2301:1833f8b3a53:-73e6
22030111,-5f8d2301:1833f8b3a53:-790e
22030114,-21472813:1823352ac4a:-7f59
22030114,-3a421cc4:1885264d5f4:29bd
22030114,-43d815b2:182ca328636:-1409
22030114,-43d815b2:182ca328636:-1a44
22030114,-43d815b2:182ca328636:-1ff8
22030114,-43d815b2:182ca328636:-264e
22030114,-43d815b2:182ca328636:-64f
22030114,-43d815b2:182ca328636:-d39
22030114,-43d815b2:182ca328636:6b
22030114,-43d815b2:182ca328636:725
22030114,-43d815b2:182ca32f53d:-1207
22030114,-43d815b2:182ca32f53d:-182d
22030114,-43d815b2:182ca32f53d:-1e45
22030114,-43d815b2:182ca32f53d:-245f
22030114,-43d815b2:182ca32f53d:-2a7b
22030114,-43d815b2:182ca32f53d:-308f
22030114,-43d815b2:182ca32f53d:-36a3
22030114,-43d815b2:182ca32f53d:-3cb7
22030114,-43d815b2:182ca32f53d:-42d1
22030114,-43d815b2:182ca32f53d:-48f7
22030114,-43d815b2:182ca32f53d:-4f0f
22030114,-43d815b2:182ca32f53d:-5529
22030114,-43d815b2:182ca32f53d:-575
22030114,-43d815b2:182ca32f53d:-5b4b
22030114,-43d815b2:182ca32f53d:-6171
22030114,-43d815b2:182ca32f53d:-6789
22030114,-43d815b2:182ca32f53d:-6daf
22030114,-43d815b2:182ca32f53d:-73e5
22030114,-43d815b2:182ca32f53d:-be5
22030114,-43d815b2:182ca32f53d:131
22030114,-43d815b2:182ca32f53d:7b6
22030114,-554db2bc:18df4f43de9:5974
22030114,-75dd00fe:1919305f685:-49c0
22030114,1c67c889:197c483d2e6:189d
22030114,1de44b4a:18c10de0d49:-642c
22030114,4843cdee:1840acc7dbd:-33da
22030114,4d5a5086:1843729ccdc:-372b
22030114,4d5a5086:1843729ccdc:-4d30
22030114,5a0534e6:18382c3d3fe:-10da
22030114,5a0534e6:18382c3d3fe:-188
22030114,5a0534e6:18382c3d3fe:3153
22030114,5a0534e6:18382c3d3fe:4146
22030114,5a0534e6:18382c3d3fe:46a0
22030114,5a0534e6:18382c3d3fe:49c
22030137,-43d815b2:182ca328636:-2c82
22030137,-43d815b2:182ca328636:-3222
22030137,-5f8d2301:1833f8b3a53:-74c6
22030137,-5f8d2301:1833f8b3a53:-79ee
22030138,-21472813:1823352ac4a:-7f55
22030138,-43d815b2:182ca328636:-1a43
22030138,-43d815b2:182ca328636:-1ff7
22030138,-43d815b2:182ca328636:-264d
22030138,-43d815b2:182ca32f53d:-6dae
22030138,-43d815b2:182ca32f53d:-73e4
22030138,5a0534e6:18382c3d3fe:4147
22030141,-43d815b2:182ca328636:-4ceb
22030141,-43d815b2:182ca328636:-51b6
22030145,-365de8a4:1834506b982:-58cb
22030146,-365de8a4:1834506b982:-5813
22030148,-7feaea84:19080b6cb48:-5da5
22030149,-7feaea84:19080b6cb48:-5da4
22030150,-1042451b:18840aa9857:-212e
22030150,-1042451b:18840aa9857:-3983
22030150,-2d20c785:188ffedf0ec:1bef
22030150,-43d815b2:182ca328636:-1408
22030150,-43d815b2:182ca328636:-1a42
22030150,-43d815b2:182ca328636:-1ff6
22030150,-43d815b2:182ca328636:-264c
22030150,-43d815b2:182ca328636:-64e
22030150,-43d815b2:182ca328636:-d38
22030150,-43d815b2:182ca328636:6c
22030150,-43d815b2:182ca328636:726
22030150,-43d815b2:182ca32f53d:1607
22030150,-43d815b2:182ca32f53d:1d22
22030150,-43d815b2:182ca32f53d:2418
22030150,-43d815b2:182ca32f53d:2b19
22030150,-43d815b2:182ca32f53d:3216
22030150,-43d815b2:182ca32f53d:5394
22030150,-43d815b2:182ca32f53d:5aee
22030150,-43d815b2:182ca32f53d:61ee
22030150,-43d815b2:182ca32f53d:68f4
22030150,-43d815b2:182ca32f53d:6ffa
22030150,-43d815b2:182ca32f53d:771a
22030150,-43d815b2:182ca32f53d:7e46
22030150,-43d815b2:182ca32f53d:eaa
22030150,-5f8d2301:1833f8b3a53:-672e
22030150,-687c5d05:189635be921:f0d
22030150,-75dd00fe:1914ef5dad5:-7755
22030150,-7feaea84:19080b6cb48:-5da1
22030150,-c62436e:18262cc74c4:33af
22030150,16a92c5b:1912a2cca3d:-75f4
22030150,1c67c889:197c483d2e6:188c
22030150,24e897ec:18335f1da20:-784a
22030150,367805f6:188795c6181:-6ed3
22030150,4843cdee:1840acc7dbd:-33d9
22030150,4d5a5086:1843729ccdc:-372a
22030150,4d5a5086:1843729ccdc:-4d2f
22030150,5a0534e6:18382c3d3fe:3154
22030150,5a0534e6:18382c3d3fe:5920
22030150,5a0534e6:18382c3d3fe:5f71
22030151,-1042451b:18840aa9857:-212d
22030151,-1042451b:18840aa9857:-3982
22030151,-2d20c785:188ffedf0ec:1bf0
22030151,-43d815b2:182ca328636:-1407
22030151,-43d815b2:182ca328636:-1a41
22030151,-43d815b2:182ca328636:-1ff5
22030151,-43d815b2:182ca328636:-264b
22030151,-43d815b2:182ca328636:-64d
22030151,-43d815b2:182ca328636:-d37
22030151,-43d815b2:182ca328636:6d
22030151,-43d815b2:182ca328636:727
22030151,-43d815b2:182ca32f53d:1608
22030151,-43d815b2:182ca32f53d:1d23
22030151,-43d815b2:182ca32f53d:2419
22030151,-43d815b2:182ca32f53d:2b1a
22030151,-43d815b2:182ca32f53d:3217
22030151,-43d815b2:182ca32f53d:5395
22030151,-43d815b2:182ca32f53d:5aef
22030151,-43d815b2:182ca32f53d:61ef
22030151,-43d815b2:182ca32f53d:68f5
22030151,-43d815b2:182ca32f53d:6ffb
22030151,-43d815b2:182ca32f53d:771b
22030151,-43d815b2:182ca32f53d:7e47
22030151,-43d815b2:182ca32f53d:eab
22030151,-5f8d2301:1833f8b3a53:-672d
22030151,-687c5d05:189635be921:f0e
22030151,-75dd00fe:1914ef5dad5:-7754
22030151,-7feaea84:19080b6cb48:-5da0
22030151,-f717141:182cd385f4b:-7478
22030151,16a92c5b:1912a2cca3d:-75f3
22030151,1c67c889:197c483d2e6:188d
22030151,24e897ec:18335f1da20:-7860
22030151,367805f6:188795c6181:-6ed2
22030151,4843cdee:1840acc7dbd:-33d8
22030151,4d5a5086:1843729ccdc:-3729
22030151,4d5a5086:1843729ccdc:-4d2e
22030151,5a0534e6:18382c3d3fe:3155
22030151,5a0534e6:18382c3d3fe:5921
22030151,5a0534e6:18382c3d3fe:5f72
